University Name,State,Country,Course Name,course,Average Fees (Per Year),Currency,Average Fees in INR
University of Illinois at Urbana-Champaign,Illinois,United States,MS in Civil Engineering - Thesis,Civil,38276.0,USD,3198342.56
Pennsylvania State University,Pennsylvania,United States,MEng in Civil Engineering,Civil,1450490.0,USD,121202944.4
"University of California, Los Angeles",California,United States,MS in Civil Engineering,Civil,27366.0,USD,2286702.96
"University of Minnesota, Twin Cities",Minnesota,United States,MS in Civil Engineering,Civil,15840.0,USD,1323590.4
"University of Minnesota, Twin Cities",Minnesota,United States,MEng in Civil Engineering,Civil,15840.0,USD,1323590.4
University of Washington,Washington,United States,MS in Civil Engineering - Geotechnical Engineering,Civil,36888.0,USD,3082361.28
University of Toronto,Ontario,Canada,MASc in Civil Engineering,Civil,25695.0,CAD,1567395.0
University of Toronto,Ontario,Canada,MEng in Civil & Mineral Engineering,Civil,68670.0,CAD,4188870.0
Stony Brook University,New York,United States,MS in Civil Engineering,Civil,20400.0,USD,1704624.0
University of Cincinnati,Ohio,United States,MS in Civil Engineering,Civil,19995.0,USD,1670782.2
University of Cincinnati,Ohio,United States,MEng in Civil Engineering,Civil,19995.0,USD,1670782.2
University of Waterloo,Ontario,Canada,MASc in Civil Engineering,Civil,23088.0,CAD,1408368.0
University of Waterloo,Ontario,Canada,MEng in Civil Engineering,Civil,41792.0,CAD,2549312.0
University of Waterloo,Ontario,Canada,MASc in Civil Engineering (Water),Civil,23088.0,CAD,1408368.0
Syracuse University,New York,United States,MS in Civil Engineering,Civil,33696.0,USD,2815637.76
New Jersey Institute of Technology,New Jersey,United States,MS in Civil Engineering,Civil,35200.0,USD,2941312.0
University of Massachusetts Amherst,Massachusetts,United States,MS in Civil Engineering - Environmental and Water Resources Engineering,Civil,28691.0,USD,2397419.96
University of Massachusetts Amherst,Massachusetts,United States,MS in Civil Engineering - Geotechnical Engineering,Civil,57381.0,USD,4794756.36
University of Massachusetts Amherst,Massachusetts,United States,MS in Civil Engineering - Structural Engineering & Mechanics (Coursework),Civil,37020.0,USD,3093391.2
University of Massachusetts Amherst,Massachusetts,United States,MS in Civil Engineering - Transportation Engineering,Civil,38254.0,USD,3196504.24
University of Massachusetts Amherst,Massachusetts,United States,MS in Civil Engineering,Civil,27931.0,USD,2333914.36
University of Colorado Boulder,Colorado,United States,MS in Civil Engineering,Civil,62700.0,USD,5239212.0
