University Name,State,Country,Course Name,course,Average Fees (Per Year),Currency,Average Fees in INR
London South Bank University,London,United Kingdom,Masters in Architecture,Architecture,15400.0,GBP,1628396.0
Rhode Island School of Design,Rhode Island,United States,MArch in Architecture,Architecture,58690.0,USD,4904136.4
The New School,New York,United States,Masters in Architecture and Lighting Design,Architecture,56400.0,USD,4712784.0
The New School,New York,United States,MArch in Architecture,Architecture,58350.0,USD,4875726.0
Kobe University,Hyogo,Japan,Masters in Architecture,Architecture,535800.0,JP,278616.0
Wentworth Institute of Technology,Massachusetts,United States,Masters in Architecture,Architecture,,USD,
Manchester Metropolitan University,Manchester,United Kingdom,Masters in Architecture,Architecture,25500.0,GBP,2696370.0
Manchester Metropolitan University,Manchester,United Kingdom,MA in Architecture and Urbanism,Architecture,21000.0,GBP,2220540.0
Umea University,V'sterbottens l'n,Sweden,Masters in Architecture and Urban Design,Architecture,187200.0,SEK,1488240.0
University of the Fraser Valley,British Columbia,Canada,Certificate in Architectural Drafting,Architecture,6893.0,CAD,420473.0
School of the Art Institute of Chicago,Illinois,United States,MArch in Architecture,Architecture,57780.0,USD,4828096.8
Leeds Beckett University,Leeds,United Kingdom,MArch in Architecture,Architecture,16000.0,GBP,1691840.0
Leeds Beckett University,Leeds,United Kingdom,Masters in Architecture Futures,Architecture,16000.0,GBP,1691840.0
Thomas Jefferson University,Pennsylvania,United States,Masters in Architecture,Architecture,46175.0,USD,3858383.0
University of Central Lancashire,Lancashire,United Kingdom,Masters in Architecture,Architecture,15500.0,GBP,1638970.0
Sheffield Hallam University,Sheffield,United Kingdom,MArch in Architecture,Architecture,15860.0,GBP,1677036.4
University of Salford,Salford,United Kingdom,MArch in Architecture,Architecture,15750.0,GBP,1665405.0
Yamaguchi University,Yamaguchi,Japan,Masters in Architecture,Architecture,267900.0,JP,139308.0
De Montfort University,Leicester,United Kingdom,MSc in Architecture and Sustainability,Architecture,15800.0,GBP,1670692.0
De Montfort University,Leicester,United Kingdom,MArch in Architecture,Architecture,15250.0,GBP,1612535.0
De Montfort University,Leicester,United Kingdom,MA in Architectural Design,Architecture,15100.0,GBP,1596674.0
University of Wolverhampton,Wolverhampton,United Kingdom,MArch in Architecture,Architecture,14450.0,GBP,1527943.0
Pratt Institute,New York,United States,MS in Architecture,Architecture,49392.0,USD,4127195.52
Pratt Institute,New York,United States,MArch in Architecture,Architecture,59780.0,USD,4995216.8
Università della Svizzera italiana,Appenzell Ausserrhoden,Switzerland,MSc in Architecture,Architecture,8000.0,CHF,748160.0
The University of Hong Kong,Pok Fu Lam,Hong Kong,MArch in Architecture,Architecture,114000.0,USD,9525840.0
Robert Gordon University,Aberdeen City,United Kingdom,Master in Architecture Part 2 RIBA/ARB,Architecture,15040.0,GBP,1590329.6
Robert Gordon University,Aberdeen City,United Kingdom,MSc in Advanced Architectural Design,Architecture,14130.0,GBP,1494106.2
Solent University,Hampshire,United Kingdom,MSc in Architectural Project Management,Architecture,14550.0,GBP,1538517.0
Frankfurt University of Applied Sciences,Frankfurt,Germany,MSc in Advanced Architecture,Architecture,772.0,EUR,68978.2
University of Bologna,Bologna,Italy,Masters in Architecture And Creative Practices For The City And Landscape,Architecture,3315.0,EUR,296195.25
SRH University Heidelberg,Heidelberg,Germany,MA in Architecture - Design for the Built Environment,Architecture,15300.0,EUR,1367055.0
Sault College,Sault,Canada,Graduate Certificate in Network Architecture And Security Analytics,Architecture,15899.0,CAD,969839.0
"Algonquin College, Ottawa",Ottawa,Canada,Graduate certificate in Green Architecture,Architecture,16215.0,CAD,989115.0
University of Brighton,Brighton and Hove,United Kingdom,MA in Architectural and Urban Design,Architecture,15462.0,GBP,1634951.88
University of Brighton,Brighton and Hove,United Kingdom,MRes in Architectural Research,Architecture,15462.0,GBP,1634951.88
University of Brighton,Brighton and Hove,United Kingdom,MArch in Architecture RIBA Part 2,Architecture,15300.0,GBP,1617822.0
"Algonquin College, Ottawa",Ottawa,Canada,Master certificate in  Green Architecture,Architecture,6841.0,CAD,417301.0
Ulster University,Coleraine,United Kingdom,MArch in Architecture,Architecture,15840.0,GBP,1674921.6
Liverpool John Moores University,Liverpool,United Kingdom,MSc in Architecture,Architecture,17400.0,GBP,1839876.0
City University of Hong Kong,Kowloon,Hong Kong,Masters in Architecture,Architecture,222000.0,USD,18550320.0
Sapienza University of Rome,Roma,Italy,Masters in Architecture-Urban Regeneration,Architecture,2924.0,EUR,261259.4
University of Plymouth,Plymouth,United Kingdom,MA in Architectural Design,Architecture,15700.0,GBP,1660118.0
University of Plymouth,Plymouth,United Kingdom,Masters in Architecture (ARB/RIBA Part 2),Architecture,16300.0,GBP,1723562.0
Norwich University,Vermont,United States,Masters in Architecture,Architecture,24600.0,USD,2055576.0
Falmouth University,Cornwall,United Kingdom,MArch in Architecture,Architecture,19300.0,GBP,2040782.0
"Goldsmiths, University of London",London,United Kingdom,MA in Research Architecture,Architecture,17460.0,GBP,1846220.4
The Chinese University of Hong Kong,New Territories,Hong Kong,Masters in Architecture,Architecture,90000.0,USD,7520400.0
Southern California Institute Of Architecture,California,United States,MArch in Architecture - 2,Architecture,64955.0,USD,5427639.8
University of Lincoln,Lincolnshire,United Kingdom,Masters in Architecture,Architecture,16200.0,GBP,1712988.0
University of Lincoln,Lincolnshire,United Kingdom,Masters in Interior Architecture and Design,Architecture,16300.0,GBP,1723562.0
London Metropolitan University,London,United Kingdom,MArch in Architecture RIBA 2,Architecture,17600.0,GBP,1861024.0
University of the West of England,Bristol,United Kingdom,Masters in Architecture,Architecture,16500.0,GBP,1744710.0
University of the West of England,Bristol,United Kingdom,MSc in Computational Architecture,Architecture,16000.0,GBP,1691840.0
California College of Arts,California,United States,MArch in Architecture,Architecture,60180.0,USD,5028640.8
California College of Arts,California,United States,Masters in Advanced Architectural Design,Architecture,60180.0,USD,5028640.8
University for the Creative Arts,Kent,United Kingdom,MA in Architecture,Architecture,17500.0,GBP,1850450.0
Polytechnic University of Turin,Turin,Italy,MS in Architecture for Sustainability Design,Architecture,1301.0,EUR,116244.35
Universitat Politècnica de Catalunya- BarcelonaTech,Barcelona,Spain,MBArch in Advanced Studies in Architecture,Architecture,2490.0,USD,208064.4
Royal College of Art,London,United Kingdom,MA in Environmental Architecture,Architecture,35950.0,GBP,3801353.0
Royal College of Art,London,United Kingdom,MPhil in Architecture,Architecture,30450.0,GBP,3219783.0
Politecnico di Milano,Milan,Italy,Masters in Architecture and Urban Design,Architecture,194580.0,EUR,17385723.0
Royal College of Art,London,United Kingdom,MA in Architecture,Architecture,13475.0,GBP,1424846.5
Politecnico di Torino,Turin,Italy,MSc in Architecture for Heritage,Architecture,2601.0,EUR,232399.35
Architectural Association School of Architecture,London,United Kingdom,MArch in Architecture and Urbanism,Architecture,38932.0,GBP,4116669.68
Royal Danish Academy,Hovedstaden,Denmark,MA in Computation in Architecture,Architecture,13000.0,USD,1086280.0
Boston Architectural College,Massachusetts,United States,Masters in Architecture,Architecture,23760.0,USD,1985385.6
Norwich University Of The Arts,Norfolk,United Kingdom,MArch in Architecture,Architecture,18000.0,GBP,1903320.0
HafenCity University Hamburg,Hamburg,Germany,MSc in Resource Efficiency in Architecture and Planning,Architecture,,EUR,
"University of Illinois Chicago, Global",Illinois,United States,MArch in Architecture,Architecture,30394.0,USD,2539722.64
Woodbury University,California,United States,MS in Architecture,Architecture,50868.0,USD,4250530.08
Woodbury University,California,United States,MArch in Architecture,Architecture,44510.0,USD,3719255.6
NewSchool of Architecture & Design,California,United States,Masters in Architecture,Architecture,46990.0,USD,3926484.4
Arts University Bournemouth,Poole,United Kingdom,Masters in Architecture  (Part 2 ARB/RIBA),Architecture,18500.0,GBP,1956190.0
